CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster,recency_weight,frequency_multiplier,estimated_ltv,estimated_ltv_rank_pct,value_tier
17490,2011-12-09 09:08:00,7,2092.32,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.0794415416798357,6443.177126487554,0.8377132319041033,High Value
17491,2011-12-08 16:18:00,10,3558.87,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.3978952727983707,12092.667549503936,0.9153988012909174,High Value
17492,2011-04-05 15:21:00,1,374.57,247.0,100,Hibernating,4,4,3,443,11,0,0,0.3862957680583412,1.6931471805599454,244.98960255239552,0.19225449515905949,Low Value
17495,2011-12-02 12:08:00,2,497.56,7.0,000,New/Low Activity,1,3,3,133,7,1,0,0.9734043393240235,2.09861228866811,1016.4147263017595,0.4870908252650991,Mid Value
17496,2010-12-16 08:39:00,1,271.05,358.0,100,Hibernating,4,4,4,444,12,0,0,0.25193284230428786,1.6931471805599454,115.6189203929686,0.07976025818349469,Low Value
17498,2011-09-25 12:25:00,1,272.22,75.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7491535384383408,1.6931471805599454,345.29125276875124,0.2600276625172891,Low Value
17499,2011-02-23 09:14:00,1,622.88,289.0,100,Hibernating,4,4,3,443,11,0,0,0.3286091243015194,1.6931471805599454,346.560224440256,0.2607192254495159,Low Value
17500,2011-11-22 14:25:00,3,1138.0,16.0,000,New/Low Activity,1,2,2,122,5,1,0,0.940246614086162,2.386294361119891,2553.3365099251896,0.6788842784693407,High Value
17501,2011-05-03 09:47:00,2,288.6,220.0,100,Hibernating,4,3,4,434,11,0,0,0.42862199142653645,2.09861228866811,259.5989838065652,0.20355002305209774,Low Value
17502,2011-11-30 13:13:00,4,689.1,8.0,000,New/Low Activity,1,2,2,122,5,1,0,0.969663144646718,2.6094379124341005,1743.6130344378016,0.6002766251728907,Mid Value
17503,2011-12-07 09:18:00,2,558.96,2.0,000,New/Low Activity,1,3,3,133,7,1,0,0.9923279462629435,2.09861228866811,1164.04069646576,0.5147533425541724,Mid Value
17504,2011-05-17 12:59:00,9,2997.0299999999997,205.0,111,Loyal,4,1,1,411,6,0,-1,0.45410918134720163,3.302585092994046,4494.7484281146535,0.7800829875518672,High Value
17505,2011-07-01 12:50:00,2,1145.84,161.0,100,Hibernating,4,3,2,432,9,0,0,0.5379543117446527,2.09861228866811,1293.6046954525455,0.5389580451821115,Mid Value
17506,2011-09-25 11:39:00,1,302.2,75.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7491535384383408,1.6931471805599454,383.3187002671244,0.2800829875518672,Low Value
17507,2011-03-23 11:48:00,2,605.58,261.0,100,Hibernating,4,3,3,433,10,0,0,0.3660214239864063,2.09861228866811,465.1684397614824,0.31904103273397877,Low Value
17508,2011-03-04 08:10:00,1,387.31,280.0,100,Hibernating,4,4,3,443,11,0,0,0.34019750004359434,1.6931471805599454,223.0922788943109,0.17657906869525128,Low Value
17509,2011-10-13 10:26:00,8,6115.14,57.0,011,High Value,3,1,1,311,5,1,-1,0.8029228818633765,3.1972245773362196,15698.327375797213,0.9368372521899493,High Value
17510,2011-11-15 10:00:00,1,308.48,24.0,000,New/Low Activity,2,4,3,243,9,1,0,0.9117224885582168,1.6931471805599454,476.1945177475348,0.3231904103273398,Low Value
17511,2011-12-07 10:12:00,31,91062.38,2.0,011,High Value,1,1,1,111,3,2,-1,0.9923279462629435,4.465735902799727,403540.6182466097,0.9986168741355463,High Value
17512,2011-11-11 12:11:00,10,2924.9900000000002,28.0,011,High Value,2,1,1,211,4,1,0,0.8977865850653693,3.3978952727983707,8922.930014775144,0.8849700322729368,High Value
17513,2011-09-28 16:42:00,1,513.2,71.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7607822836063718,1.6931471805599454,661.0613254503494,0.3932687874596588,Mid Value
17514,2011-08-03 15:45:00,1,208.65,127.0,100,Hibernating,3,4,4,344,11,1,0,0.6132063085866745,1.6931471805599454,216.63055630301605,0.17196864914707238,Low Value
17515,2011-11-08 14:04:00,4,639.02,30.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8908987181403393,2.6094379124341005,1485.5584804093503,0.5696173351775011,Mid Value
17516,2011-11-24 16:51:00,5,768.08,14.0,010,Regular,1,2,2,122,5,1,0,0.9475160078148386,2.791759469228055,2031.7534714067647,0.6339326878745966,Mid Value
17517,2011-02-04 11:48:00,1,153.94,308.0,100,Hibernating,4,4,4,444,12,0,0,0.30542475181191425,1.6931471805599454,79.60684709670458,0.045873674504379895,Low Value
17519,2011-11-22 16:43:00,6,1844.02,16.0,010,Regular,1,1,1,111,3,1,0,0.940246614086162,2.9459101490553135,5107.717885027493,0.8010603964960812,High Value
17520,2011-10-17 12:04:00,1,546.81,53.0,000,New/Low Activity,3,4,3,343,10,1,0,0.8153862623370692,1.6931471805599454,754.9089081746791,0.4227754725680037,Mid Value
17521,2011-11-10 11:22:00,3,723.2099999999999,29.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8943360206311329,2.386294361119891,1543.4379004440627,0.5781466113416321,Mid Value
17522,2011-12-08 12:31:00,5,1070.71,1.0,010,Regular,1,2,2,122,5,1,0,0.9961565872205752,2.791759469228055,2977.6761871769268,0.7076994006454588,High Value
17523,2011-11-28 13:20:00,4,652.74,10.0,000,New/Low Activity,1,2,3,123,6,1,0,0.9622238368941451,2.6094379124341005,1638.9409497626584,0.5892116182572614,Mid Value
17524,2010-12-13 14:32:00,1,145.0,360.0,100,Hibernating,4,4,4,444,12,0,0,0.25,1.6931471805599454,61.37658529529802,0.02627939142461964,Low Value
17525,2010-12-15 12:05:00,1,422.70000000000005,359.0,100,Hibernating,4,4,3,443,11,0,0,0.2509645603986188,1.6931471805599454,179.61365773316314,0.14153988012909174,Low Value
17526,2011-12-05 11:05:00,4,1195.8999999999999,4.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9847147529344312,2.6094379124341005,3072.927247850454,0.7155371138773629,High Value
17527,2011-10-17 12:32:00,4,939.37,53.0,000,New/Low Activity,3,2,2,322,7,1,0,0.8153862623370692,2.6094379124341005,1998.6973857565497,0.6297833102812356,Mid Value
17528,2011-12-08 13:27:00,8,3628.5,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.1972245773362196,11601.129378864473,0.9124020285846012,High Value
17530,2011-12-08 18:42:00,10,2385.0,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.3978952727983707,8103.980225624114,0.8755186721991701,High Value
17531,2011-06-02 19:17:00,1,296.7,189.0,100,Hibernating,4,4,4,444,12,0,0,0.48296816446242286,1.6931471805599454,242.62232637426177,0.1904103273397879,Low Value
17534,2011-10-17 12:47:00,1,223.36,53.0,000,New/Low Activity,3,4,4,344,11,1,0,0.8153862623370692,1.6931471805599454,308.3638809273722,0.23835869064084833,Low Value
17535,2011-03-04 15:20:00,1,164.4,279.0,100,Hibernating,4,4,4,444,12,0,0,0.3415100641885989,1.6931471805599454,95.06048630038416,0.060396496081143385,Low Value
17536,2011-06-15 13:23:00,1,76.5,176.0,100,Hibernating,4,4,4,444,12,0,0,0.5077612562521375,1.6931471805599454,65.76816226569751,0.02996772706316275,Low Value
17537,2011-11-10 10:56:00,2,897.62,29.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8943360206311329,2.09861228866811,1684.7111691253626,0.5954356846473029,Mid Value
17538,2011-11-14 12:12:00,1,98.42,25.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9082183626944031,1.6931471805599454,151.34509518387634,0.11295527893038267,Low Value
17540,2011-11-15 11:56:00,2,578.9,24.0,000,New/Low Activity,2,3,3,233,8,1,0,0.9117224885582168,2.09861228866811,1107.639483418962,0.5062240663900415,Mid Value
17542,2011-03-15 11:45:00,1,170.75,269.0,100,Hibernating,4,4,4,444,12,0,0,0.3549174849907284,1.6931471805599454,102.60837729167396,0.06685108344859382,Low Value
17545,2011-10-27 14:04:00,3,645.96,42.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8506671609508557,2.386294361119891,1311.2614954010387,0.541032733978792,Mid Value
17548,2011-04-20 12:01:00,1,103.3,233.0,100,Hibernating,4,4,4,444,12,0,0,0.4076931311685346,1.6931471805599454,71.30638632655251,0.03550023052097741,Low Value
17549,2011-11-16 09:59:00,2,148.86,23.0,000,New/Low Activity,2,3,4,234,9,1,0,0.9152401341861904,2.09861228866811,285.92049192314704,0.22337482710926695,Low Value
17550,2011-05-26 14:09:00,3,267.16,196.0,100,Hibernating,4,2,4,424,10,0,0,0.4701233070430809,2.386294361119891,299.7141397151202,0.23282618718303366,Low Value
17551,2010-12-15 14:12:00,1,306.84,358.0,100,Hibernating,4,4,4,444,12,0,0,0.25193284230428786,1.6931471805599454,130.88548066179112,0.09497464269248501,Low Value
17552,2011-10-10 17:00:00,4,930.41,59.0,000,New/Low Activity,3,2,2,322,7,1,0,0.7967628143670084,2.6094379124341005,1934.4183106440385,0.6212540341171047,Mid Value
17553,2011-08-02 10:00:00,1,1487.6,129.0,100,Hibernating,3,4,2,342,9,1,0,0.6085017568352955,1.6931471805599454,1532.6490413061829,0.5763024435223605,Mid Value
17554,2011-12-08 14:15:00,5,1952.45,0.0,010,Regular,1,2,1,121,4,1,0,1.0,2.791759469228055,5450.770775694316,0.8118948824343015,High Value
17555,2011-11-20 12:22:00,2,483.26,19.0,000,New/Low Activity,2,3,3,233,8,1,0,0.92944696061351,2.09861228866811,942.6222194712542,0.4686491470723836,Mid Value
17556,2011-05-18 10:48:00,1,157.9,205.0,100,Hibernating,4,4,4,444,12,0,0,0.45410918134720163,1.6931471805599454,121.40515408216868,0.08529276164130936,Low Value
17557,2011-11-25 12:57:00,3,541.46,13.0,000,New/Low Activity,1,2,3,123,6,1,0,0.9511717534876208,2.386294361119891,1228.9928002302092,0.5295066851083449,Mid Value
17560,2011-09-06 09:18:00,4,854.95,94.0,100,Hibernating,3,2,2,322,7,1,0,0.6962984793343721,2.6094379124341005,1553.3993936627335,0.5804518211157216,Mid Value
17561,2011-11-20 12:53:00,1,167.62,18.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9330329915368074,1.6931471805599454,264.7997364422966,0.20816044260027664,Low Value
17562,2011-11-25 14:21:00,7,1122.38,13.0,010,Regular,1,1,2,112,4,1,0,0.9511717534876208,3.0794415416798357,3287.5383534677903,0.7247579529737206,High Value
17564,2011-11-15 13:27:00,3,454.01,23.0,000,New/Low Activity,2,2,3,223,7,1,0,0.9152401341861904,2.386294361119891,991.5725368844326,0.4822498847395113,Mid Value
17566,2011-12-01 19:54:00,2,901.21,7.0,000,New/Low Activity,1,3,2,132,6,1,0,0.9734043393240235,2.09861228866811,1840.990263466534,0.6124942369755648,Mid Value
17567,2011-12-02 15:48:00,8,4331.48,6.0,011,High Value,1,1,1,111,3,1,0,0.9771599684342459,3.1972245773362196,13532.409240203608,0.9255417242969111,High Value
17569,2011-01-11 14:15:00,1,344.14,331.0,100,Hibernating,4,4,3,443,11,0,0,0.27953699083212036,1.6931471805599454,162.88052177153241,0.12425080682342093,Low Value
17571,2011-10-20 15:57:00,4,1498.51,49.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8280431057900104,2.6094379124341005,3237.8711267278672,0.722913785154449,High Value
17572,2011-09-29 17:53:00,4,226.75000000000003,70.0,000,New/Low Activity,3,2,4,324,9,1,0,0.7637175654573216,2.6094379124341005,451.88408192861493,0.31258644536652835,Low Value
17573,2011-11-10 13:01:00,3,380.6,28.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8977865850653693,2.386294361119891,815.3909947028766,0.44029506685108344,Mid Value
17574,2011-04-11 09:47:00,1,185.65,242.0,100,Hibernating,4,4,4,444,12,0,0,0.39380560644880985,1.6931471805599454,123.78600871974872,0.08713692946058091,Low Value
17576,2011-12-01 17:56:00,19,3622.68,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.995732273553991,14090.280305752021,0.9285384970032273,High Value
17578,2011-05-05 18:38:00,1,143.45999999999998,217.0,100,Hibernating,4,4,4,444,12,0,0,0.4336023390680082,1.6931471805599454,105.32152882226247,0.06892577224527432,Low Value
17579,2011-12-05 12:28:00,3,448.90000000000003,4.0,000,New/Low Activity,1,2,3,123,6,1,0,0.9847147529344312,2.386294361119891,1054.833866819087,0.4951590594744122,Mid Value
17580,2011-04-01 12:41:00,3,215.72,252.0,100,Hibernating,4,2,4,424,10,0,0,0.37892914162759955,2.386294361119891,195.06189215616692,0.1537574919317658,Low Value
17581,2011-12-09 12:21:00,25,11045.04,0.0,011,High Value,1,1,1,111,3,1,-1,1.0,4.258096538021482,47030.84658630879,0.983171968649147,High Value
17582,2011-04-17 13:18:00,1,175.27,235.0,100,Hibernating,4,4,4,444,12,0,0,0.4045652875579808,1.6931471805599454,120.05794771222823,0.08437067773167359,Low Value
17584,2011-12-02 17:12:00,2,1242.3,6.0,000,New/Low Activity,1,3,2,132,6,1,0,0.9771599684342459,2.09861228866811,2547.5596618216337,0.6786537574919318,High Value
17585,2011-08-22 13:30:00,4,1133.07,108.0,100,Hibernating,3,2,2,322,7,1,0,0.6597539553864471,2.6094379124341005,1950.6785640331143,0.6235592438911941,Mid Value
17588,2011-08-31 13:37:00,3,1240.2,99.0,100,Hibernating,3,2,2,322,7,1,0,0.6830201283771977,2.386294361119891,2021.3859577047601,0.6325495620101429,Mid Value
17589,2011-10-10 16:58:00,4,2404.17,59.0,001,At Risk - High Value,3,2,1,321,6,1,0,0.7967628143670084,2.6094379124341005,4998.517287970979,0.7982941447671739,High Value
17590,2011-12-07 12:55:00,3,1479.22,1.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9961565872205752,2.386294361119891,3516.287657557238,0.7369755647763947,High Value
17591,2011-09-27 13:42:00,7,2225.9700000000003,72.0,011,High Value,3,1,1,311,5,1,0,0.7578582832551991,3.0794415416798357,5194.924890232706,0.8029045643153527,High Value
17593,2011-12-06 10:30:00,5,3927.34,3.0,011,High Value,1,2,1,121,4,1,0,0.9885140203528962,2.791759469228055,10838.254186382379,0.9066390041493776,High Value
17594,2011-09-15 16:34:00,2,993.18,84.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7236346187201891,2.09861228866811,1508.2714569589914,0.5726141078838174,Mid Value
17595,2011-11-27 16:08:00,2,388.79,11.0,000,New/Low Activity,1,3,3,133,7,1,0,0.958525613502759,2.09861228866811,782.0797121908964,0.43176579068695253,Mid Value
17596,2011-11-16 14:11:00,7,2827.93,22.0,011,High Value,2,1,1,211,4,1,0,0.9187713517408406,3.0794415416798357,8001.0698935102455,0.8727524204702628,High Value
17597,2011-05-10 11:54:00,1,2044.3700000000001,213.0,100,Hibernating,4,4,1,441,9,0,0,0.4403329367980742,1.6931471805599454,1524.1769265284286,0.5751498386353158,Mid Value
17600,2011-11-22 09:43:00,1,161.67000000000002,17.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9366328582337723,1.6931471805599454,256.38554696497135,0.20101429230059936,Low Value
17601,2011-04-14 18:02:00,1,116.00999999999999,238.0,100,Hibernating,4,4,4,444,12,0,0,0.3999184588991651,1.6931471805599454,78.55278530023536,0.04472106961733518,Low Value
17602,2011-12-07 13:53:00,6,5102.97,1.0,011,High Value,1,1,1,111,3,1,0,0.9961565872205752,2.9459101490553135,14975.11350750814,0.9333794375288151,High Value
17603,2011-09-22 14:18:00,1,394.72,77.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7434059922341357,1.6931471805599454,496.8323902934917,0.33448593822037803,Mid Value
17604,2011-05-06 13:43:00,2,309.36,216.0,100,Hibernating,4,3,3,433,10,0,0,0.43527528164806206,2.09861228866811,282.5923336610168,0.218994928538497,Low Value
17608,2011-11-06 13:06:00,2,193.42,32.0,000,New/Low Activity,2,3,4,234,9,1,0,0.8840636953004919,2.09861228866811,358.85346735279734,0.26855693868142,Low Value
17609,2011-10-30 12:28:00,5,1112.22,40.0,010,Regular,2,2,2,222,6,1,0,0.8572439828530728,2.791759469228055,2661.7860434859936,0.6878745965882895,High Value
17611,2011-12-02 13:29:00,15,3984.22,6.0,011,High Value,1,1,1,111,3,1,0,0.9771599684342459,3.772588722239781,14687.518957117922,0.9317657906869525,High Value
17612,2011-10-17 14:59:00,6,2048.45,52.0,010,Regular,3,1,1,311,5,1,0,0.8185322195299817,2.9459101490553135,4939.473314648491,0.7964499769479022,High Value
17613,2011-11-17 10:51:00,14,4559.150000000001,22.0,011,High Value,2,1,1,211,4,1,0,0.9187713517408406,3.70805020110221,15532.341525137204,0.9356846473029046,High Value
17614,2011-10-13 16:01:00,1,390.07,56.0,000,New/Low Activity,3,4,3,343,10,1,0,0.8060207523233376,1.6931471805599454,532.3331178884342,0.34601198709082526,Mid Value
17615,2011-08-01 14:06:00,3,329.6,129.0,100,Hibernating,3,2,3,323,8,1,0,0.6085017568352955,2.386294361119891,478.6003969278852,0.3248040571692024,Low Value
17616,2011-06-19 10:11:00,3,571.1999999999999,173.0,100,Hibernating,4,2,3,423,9,0,0,0.5136611578567883,2.386294361119891,700.1465290458057,0.4061779621945597,Mid Value
17618,2011-12-04 11:50:00,3,971.58,5.0,000,New/Low Activity,1,2,2,122,5,1,0,0.980930087668915,2.386294361119891,2274.2627436916914,0.656984785615491,Mid Value
17619,2011-01-31 14:18:00,1,218.52,311.0,100,Hibernating,4,4,4,444,12,0,0,0.3019166493288809,1.6931471805599454,111.70509098767467,0.07584140156754264,Low Value
17620,2011-10-11 12:08:00,1,81.44,59.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7967628143670084,1.6931471805599454,109.86554988395811,0.0739972337482711,Low Value
17621,2011-11-18 17:11:00,3,1379.9,20.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9258747122872905,2.386294361119891,3048.764313987331,0.7136929460580913,High Value
17623,2011-11-07 11:32:00,1,527.0500000000001,32.0,000,New/Low Activity,2,4,3,243,9,1,0,0.8840636953004919,1.6931471805599454,788.9147677989768,0.4336099585062241,Mid Value
17624,2011-11-25 10:52:00,2,843.48,14.0,000,New/Low Activity,1,3,2,132,6,1,0,0.9475160078148386,2.09861228866811,1677.233610883605,0.5942830797602582,Mid Value
17625,2011-11-21 13:36:00,4,2047.0,17.0,000,New/Low Activity,1,2,1,121,4,1,0,0.9366328582337723,2.6094379124341005,5003.042589257855,0.7985246657445828,High Value
17628,2011-09-19 15:21:00,1,75.75,80.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7348672461377994,1.6931471805599454,94.25105924571804,0.059474412171507604,Low Value
17629,2011-12-04 10:56:00,8,1814.12,5.0,010,Regular,1,1,1,111,3,1,0,0.980930087668915,3.1972245773362196,5689.540716341933,0.8188105117565698,High Value
17630,2011-06-23 11:58:00,2,503.59999999999997,169.0,100,Hibernating,4,3,3,433,10,0,0,0.5216344696025808,2.09861228866811,551.2952046795868,0.3543107422775473,Mid Value
17631,2011-12-08 09:47:00,3,528.33,1.0,000,New/Low Activity,1,2,3,123,6,1,0,0.9961565872205752,2.386294361119891,1255.905313690469,0.5338865836791148,Mid Value
17633,2011-11-08 13:25:00,4,1324.84,30.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8908987181403393,2.6094379124341005,3079.915021729404,0.7157676348547718,High Value
17634,2011-11-03 13:09:00,9,2361.9700000000003,35.0,011,High Value,2,1,1,211,4,1,0,0.873909357689527,3.302585092994046,6817.023376141051,0.8487782388197326,High Value
17636,2011-11-20 14:40:00,1,285.56,18.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9330329915368074,1.6931471805599454,451.1168878323721,0.3116643614568926,Low Value
17637,2011-11-08 12:51:00,2,547.0600000000001,30.0,000,New/Low Activity,2,3,3,233,8,1,0,0.8908987181403393,2.09861228866811,1022.8112748827176,0.48824343015214383,Mid Value
17639,2011-03-08 15:22:00,1,108.5,275.0,100,Hibernating,4,4,4,444,12,0,0,0.3468111584303022,1.6931471805599454,63.711453356504926,0.028123559243891195,Low Value
17640,2011-09-14 09:13:00,1,621.66,86.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7180828550393733,1.6931471805599454,755.826637215332,0.4234670355002305,Mid Value
17642,2011-08-12 09:11:00,2,712.29,119.0,100,Hibernating,3,3,2,332,8,1,0,0.6323910648476662,2.09861228866811,945.3111575338361,0.4691101890272015,Mid Value
17643,2010-12-01 14:38:00,1,101.55,372.0,100,Hibernating,4,4,4,444,12,0,0,0.23871040097760413,1.6931471805599454,41.04365059425407,0.01037344398340249,Low Value
17644,2011-12-08 13:43:00,11,2895.64,0.0,011,High Value,1,1,1,111,3,1,0,1.0,3.4849066497880004,10091.035091392125,0.9004149377593361,High Value
17646,2011-05-04 13:17:00,3,1008.39,218.0,100,Hibernating,4,2,2,422,8,0,0,0.4319358262968457,2.386294361119891,1039.3738180214827,0.49147072383586904,Mid Value
17647,2011-10-05 15:38:00,1,133.06,64.0,000,New/Low Activity,3,4,4,344,11,1,0,0.7815686173483609,1.6931471805599454,176.0797218587618,0.1380820654679576,Low Value
17648,2011-10-10 09:41:00,4,1797.5,60.0,000,New/Low Activity,3,2,1,321,6,1,0,0.7937005259840998,2.6094379124341005,3722.8242579101798,0.7475795297372061,High Value
17649,2011-07-24 15:53:00,1,868.49,137.0,100,Hibernating,3,4,2,342,9,1,0,0.5900417270559651,1.6931471805599454,867.6453818177175,0.45228215767634855,Mid Value
17650,2011-11-18 14:52:00,1,166.08,20.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9258747122872905,1.6931471805599454,260.354009710415,0.20424158598432457,Low Value
17651,2011-11-28 10:29:00,10,3945.0,11.0,011,High Value,1,1,1,111,3,1,0,0.958525613502759,3.3978952727983707,12848.745273104987,0.9207007837713231,High Value
17652,2011-11-14 12:55:00,12,4867.72,24.0,011,High Value,2,1,1,211,4,1,0,0.9117224885582168,3.5649493574615367,15821.28015641482,0.9372982941447672,High Value
17653,2011-11-03 12:46:00,4,1207.56,36.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8705505632961241,2.6094379124341005,2743.1508296597635,0.6954817888427847,High Value
17654,2011-03-07 13:17:00,1,117.55,276.0,100,Hibernating,4,4,4,444,12,0,0,0.345478219991944,1.6931471805599454,68.76034048330307,0.03250345781466114,Low Value
17655,2011-11-29 11:34:00,7,2638.94,10.0,011,High Value,1,1,1,111,3,1,0,0.9622238368941451,3.0794415416798357,7819.474928338608,0.8692946058091287,High Value
17656,2011-09-27 13:04:00,5,1674.69,72.0,010,Regular,3,2,1,321,6,1,0,0.7578582832551991,2.791759469228055,3543.2388296808185,0.7388197325956662,High Value
17658,2011-11-14 12:07:00,2,595.42,25.0,000,New/Low Activity,2,3,3,233,8,1,0,0.9082183626944031,2.09861228866811,1134.869458214013,0.5117565698478561,Mid Value
17659,2011-11-22 13:29:00,12,2999.46,16.0,011,High Value,1,1,1,111,3,1,0,0.940246614086162,3.5649493574615367,10053.984645181667,0.8999538958045182,High Value
17660,2011-07-21 13:37:00,1,196.0,140.0,100,Hibernating,3,4,4,344,11,0,0,0.5832645197880584,1.6931471805599454,193.5603247311611,0.15237436606731214,Low Value
17663,2011-11-14 08:56:00,7,1802.91,25.0,010,Regular,2,1,1,211,4,1,0,0.9082183626944031,3.0794415416798357,5042.3883425787035,0.7994467496542186,High Value
17664,2011-11-21 11:29:00,2,604.64,18.0,000,New/Low Activity,2,3,3,233,8,1,0,0.9330329915368074,2.09861228866811,1183.9301667513691,0.5186721991701245,Mid Value
17666,2011-12-06 09:06:00,2,728.16,3.0,000,New/Low Activity,1,3,2,132,6,1,0,0.9885140203528962,2.09861228866811,1510.573505448348,0.5728446288612263,Mid Value
17667,2011-10-04 14:32:00,5,2055.51,65.0,011,High Value,3,2,1,321,6,1,0,0.7785647265364468,2.791759469228055,4467.785513432817,0.7791609036422315,High Value
17668,2011-12-08 13:25:00,2,347.75,0.0,000,New/Low Activity,1,3,3,133,7,1,0,1.0,2.09861228866811,729.7924233843353,0.41516828031350855,Mid Value
17669,2011-10-28 08:53:00,7,3406.7200000000003,42.0,011,High Value,2,1,1,211,4,1,0,0.8506671609508557,3.0794415416798357,8924.174874367525,0.8852005532503457,High Value
17670,2011-04-26 09:12:00,1,205.7,227.0,100,Hibernating,4,4,4,444,12,0,0,0.4172225063842949,1.6931471805599454,145.31041099914367,0.10580912863070539,Low Value
17671,2011-11-24 12:21:00,4,1572.71,15.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9438743126816935,2.6094379124341005,3873.5555028899234,0.7556477639465191,High Value
17672,2011-10-20 14:18:00,2,3178.17,49.0,001,At Risk - High Value,2,3,1,231,6,1,0,0.8280431057900104,2.09861228866811,5522.837703967514,0.8151221761180267,High Value
17673,2011-12-08 12:50:00,6,1629.12,1.0,010,Regular,1,1,2,112,4,1,0,0.9961565872205752,2.9459101490553135,4780.795677292176,0.7911479944674965,High Value
17674,2011-09-26 13:35:00,2,551.04,73.0,000,New/Low Activity,3,3,3,333,9,1,0,0.7549455210443431,2.09861228866811,873.0335827218823,0.45343476256339327,Mid Value
17675,2011-12-08 18:03:00,31,20374.28,0.0,011,High Value,1,1,1,111,3,1,-1,1.0,4.465735902799727,90986.15368969442,0.991701244813278,High Value
17676,2011-12-05 15:16:00,6,1387.68,3.0,010,Regular,1,1,2,112,4,1,0,0.9885140203528962,2.9459101490553135,4041.026133721789,0.7634854771784232,High Value
17677,2011-12-08 09:56:00,30,16363.23,1.0,011,High Value,1,1,1,111,3,1,-1,0.9961565872205752,4.433987204485146,72275.49611866113,0.9891655140617797,High Value
17678,2011-03-21 11:52:00,1,298.11,263.0,100,Hibernating,4,4,4,444,12,0,0,0.36321328795266866,1.6931471805599454,183.32976631380092,0.14384508990318118,Low Value
17679,2011-10-18 07:43:00,2,1992.1100000000001,52.0,000,New/Low Activity,3,3,1,331,7,1,0,0.8185322195299817,2.09861228866811,3422.0102509513977,0.7323651452282157,High Value
17680,2011-11-16 12:42:00,1,184.4,23.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9152401341861904,1.6931471805599454,285.75292500390145,0.223144306131858,Low Value
17682,2011-11-29 15:59:00,6,2474.33,9.0,011,High Value,1,1,1,111,3,1,0,0.9659363289248456,2.9459101490553135,7040.858519639049,0.8536191793453204,High Value
17684,2011-10-27 11:10:00,1,239.41,43.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8473976959134202,1.6931471805599454,343.4980509941195,0.2588750576302444,Low Value
17685,2011-11-23 11:36:00,7,3191.53,16.0,011,High Value,1,1,1,111,3,1,0,0.940246614086162,3.0794415416798357,9240.866015020694,0.888427846934071,High Value
17686,2011-12-02 15:39:00,7,5739.46,6.0,011,High Value,1,1,1,111,3,1,0,0.9771599684342459,3.0794415416798357,17270.649260285652,0.9428307976025818,High Value
17690,2011-11-09 15:17:00,15,4757.95,29.0,011,High Value,2,1,1,211,4,1,0,0.8943360206311329,3.772588722239781,16053.142428080966,0.938220378054403,High Value
17691,2010-12-16 17:20:00,2,290.40000000000003,357.0,100,Hibernating,4,3,4,434,11,0,0,0.25290486007548063,2.09861228866811,154.12958139219216,0.11502996772706316,Low Value
17692,2011-08-04 14:01:00,4,740.9399999999999,126.0,100,Hibernating,3,2,2,322,7,1,0,0.6155722066724582,2.6094379124341005,1190.1700355162513,0.5202858460119871,Mid Value
17693,2011-07-25 15:48:00,1,200.47,136.0,100,Hibernating,3,4,4,344,11,1,0,0.5923182505897684,1.6931471805599454,201.04774972476383,0.15882895343476255,Low Value
17694,2011-07-21 12:00:00,1,283.12,141.0,100,Hibernating,3,4,4,344,11,0,0,0.5810227934789198,1.6931471805599454,278.5213114599851,0.2169202397418165,Low Value
