CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster
17298,2011-08-30 16:43:00,2,498.42,100.0,100,Hibernating,3,3,3,333,9,1,0
17299,2011-11-28 12:01:00,4,669.11,11.0,000,New/Low Activity,1,2,3,123,6,1,0
17301,2011-11-18 13:43:00,1,197.63,20.0,000,New/Low Activity,2,4,4,244,10,1,0
17302,2011-11-25 09:36:00,5,1135.63,14.0,010,Regular,1,2,2,122,5,1,0
17303,2010-12-13 13:32:00,1,250.04,360.0,100,Hibernating,4,4,4,444,12,0,0
17306,2011-11-29 12:14:00,19,8631.31,10.0,011,High Value,1,1,1,111,3,1,0
17309,2011-09-05 15:20:00,1,82.75,94.0,100,Hibernating,3,4,4,344,11,1,0
17311,2011-09-22 14:11:00,2,1384.85,77.0,000,New/Low Activity,3,3,2,332,8,1,0
17312,2011-07-24 11:52:00,3,644.3,138.0,100,Hibernating,3,2,3,323,8,1,0
17313,2011-11-08 15:45:00,1,2328.84,30.0,001,At Risk - High Value,2,4,1,241,7,1,0
17314,2011-11-15 09:41:00,8,2527.92,24.0,011,High Value,2,1,1,211,4,1,0
17315,2011-12-08 12:15:00,38,6292.26,1.0,011,High Value,1,1,1,111,3,1,-1
17317,2011-10-24 17:19:00,3,2600.34,45.0,001,At Risk - High Value,2,2,1,221,5,1,0
17320,2011-08-31 13:31:00,3,1200.6200000000001,99.0,100,Hibernating,3,2,2,322,7,1,0
17321,2011-12-01 13:41:00,2,700.86,7.0,000,New/Low Activity,1,3,2,132,6,1,0
17323,2011-11-24 17:29:00,7,921.07,14.0,010,Regular,1,1,2,112,4,1,0
17324,2011-11-22 10:34:00,4,990.23,17.0,000,New/Low Activity,1,2,2,122,5,1,0
17325,2011-03-04 13:09:00,1,96.8,279.0,100,Hibernating,4,4,4,444,12,0,0
17329,2011-11-25 14:24:00,2,523.11,13.0,000,New/Low Activity,1,3,3,133,7,1,0
17330,2011-11-17 08:56:00,2,363.9,22.0,000,New/Low Activity,2,3,3,233,8,1,0
17331,2011-08-08 11:55:00,1,175.2,123.0,100,Hibernating,3,4,4,344,11,1,0
17333,2011-09-15 10:11:00,1,494.25,85.0,000,New/Low Activity,3,4,3,343,10,1,0
17334,2011-02-10 14:59:00,2,307.02,301.0,100,Hibernating,4,3,4,434,11,0,0
17337,2011-07-11 14:55:00,4,2027.8700000000001,150.0,100,Hibernating,4,2,1,421,7,0,0
17338,2011-11-22 14:23:00,8,6643.93,16.0,011,High Value,1,1,1,111,3,1,0
17339,2011-09-06 13:29:00,2,243.36,93.0,100,Hibernating,3,3,4,334,10,1,0
17340,2011-11-10 10:45:00,11,12353.29,29.0,011,High Value,2,1,1,211,4,1,-1
17341,2011-07-06 12:33:00,3,781.36,156.0,100,Hibernating,4,2,2,422,8,0,0
17343,2010-12-19 15:07:00,1,193.64,354.0,100,Hibernating,4,4,4,444,12,0,0
17344,2011-10-24 12:56:00,1,160.57,45.0,000,New/Low Activity,2,4,4,244,10,1,0
17345,2011-11-24 15:03:00,4,537.74,14.0,000,New/Low Activity,1,2,3,123,6,1,0
17346,2011-12-06 12:18:00,15,2676.56,3.0,011,High Value,1,1,1,111,3,1,0
17347,2011-09-14 13:12:00,1,228.96,85.0,000,New/Low Activity,3,4,4,344,11,1,0
17348,2011-11-25 11:25:00,5,1159.52,14.0,010,Regular,1,2,2,122,5,1,0
17349,2011-06-13 14:29:00,1,110.75,178.0,100,Hibernating,4,4,4,444,12,0,0
17350,2011-12-01 15:47:00,4,1286.07,7.0,000,New/Low Activity,1,2,2,122,5,1,0
17351,2011-11-03 18:45:00,3,587.15,35.0,000,New/Low Activity,2,2,3,223,7,1,0
17353,2011-08-02 17:19:00,2,1740.0,128.0,100,Hibernating,3,3,1,331,7,1,0
17354,2011-10-20 10:34:00,1,1393.06,50.0,000,New/Low Activity,2,4,2,242,8,1,0
17356,2011-02-01 11:07:00,1,178.22,311.0,100,Hibernating,4,4,4,444,12,0,0
17357,2011-11-15 16:30:00,2,388.14,23.0,000,New/Low Activity,2,3,3,233,8,1,0
17358,2011-02-09 16:57:00,2,365.85,302.0,100,Hibernating,4,3,3,433,10,0,0
17359,2011-11-28 14:37:00,1,127.86,10.0,000,New/Low Activity,1,4,4,144,9,1,0
17360,2011-11-22 13:11:00,3,585.79,16.0,000,New/Low Activity,1,2,3,123,6,1,0
17361,2011-10-21 15:43:00,3,488.2,48.0,000,New/Low Activity,2,2,3,223,7,1,0
17362,2011-04-14 14:43:00,2,312.23,238.0,100,Hibernating,4,3,3,433,10,0,0
17364,2011-12-09 09:00:00,11,4481.18,0.0,011,High Value,1,1,1,111,3,1,0
17365,2011-11-27 12:13:00,8,4801.56,12.0,011,High Value,1,1,1,111,3,1,0
17367,2011-04-15 14:21:00,1,168.4,237.0,100,Hibernating,4,4,4,444,12,0,0
17368,2011-11-16 15:26:00,8,1912.67,22.0,010,Regular,2,1,1,211,4,1,0
17370,2011-09-28 10:14:00,4,446.18,72.0,000,New/Low Activity,3,2,3,323,8,1,0
17371,2011-11-22 13:30:00,3,423.89,16.0,000,New/Low Activity,1,2,3,123,6,1,0
17372,2011-10-30 11:37:00,8,1342.68,40.0,010,Regular,2,1,2,212,5,1,0
17373,2011-10-30 15:28:00,4,646.92,39.0,000,New/Low Activity,2,2,3,223,7,1,0
17374,2011-05-05 09:05:00,2,495.77,218.0,100,Hibernating,4,3,3,433,10,0,0
17375,2011-05-24 15:45:00,3,400.1,198.0,100,Hibernating,4,2,3,423,9,0,0
17376,2011-09-30 12:36:00,2,203.2,70.0,000,New/Low Activity,3,3,4,334,10,1,0
17377,2011-11-16 11:17:00,20,4100.92,23.0,011,High Value,2,1,1,211,4,1,0
17379,2011-11-28 13:56:00,1,404.66,10.0,000,New/Low Activity,1,4,3,143,8,1,0
17381,2011-12-01 11:59:00,29,20275.61,8.0,011,High Value,1,1,1,111,3,1,-1
17382,2011-10-05 13:05:00,1,65.4,64.0,000,New/Low Activity,3,4,4,344,11,1,0
17383,2011-12-05 17:36:00,1,199.29,3.0,000,New/Low Activity,1,4,4,144,9,1,0
17384,2011-11-20 15:48:00,2,336.4,18.0,000,New/Low Activity,2,3,3,233,8,1,0
17385,2011-11-25 11:02:00,1,261.11,14.0,000,New/Low Activity,1,4,4,144,9,1,0
17386,2011-12-02 11:28:00,6,2686.42,7.0,011,High Value,1,1,1,111,3,1,0
17387,2011-11-20 11:00:00,2,784.11,19.0,000,New/Low Activity,2,3,2,232,7,1,0
17388,2011-09-23 10:31:00,4,1259.56,77.0,000,New/Low Activity,3,2,2,322,7,1,0
17389,2011-12-09 09:38:00,34,31833.68,0.0,011,High Value,1,1,1,111,3,1,-1
17391,2011-06-29 09:58:00,2,508.8,163.0,100,Hibernating,4,3,3,433,10,0,0
17392,2011-02-06 12:48:00,2,457.91,306.0,100,Hibernating,4,3,3,433,10,0,0
17394,2011-05-04 13:22:00,1,203.86999999999998,218.0,100,Hibernating,4,4,4,444,12,0,0
17396,2011-10-31 14:12:00,8,7330.8,38.0,011,High Value,2,1,1,211,4,1,0
17397,2011-11-17 14:08:00,2,696.41,21.0,000,New/Low Activity,2,3,2,232,7,1,0
17398,2011-08-17 09:48:00,3,653.38,114.0,100,Hibernating,3,2,3,323,8,1,0
17400,2011-08-05 15:38:00,5,2129.96,125.0,111,Loyal,3,2,1,321,6,1,0
17402,2011-12-05 10:15:00,13,2633.85,4.0,011,High Value,1,1,1,111,3,1,0
17403,2011-11-03 15:18:00,1,281.62,35.0,000,New/Low Activity,2,4,4,244,10,1,0
17404,2011-12-05 16:26:00,15,31906.82,3.0,011,High Value,1,1,1,111,3,1,-1
17405,2011-12-08 17:12:00,3,1031.41,0.0,000,New/Low Activity,1,2,2,122,5,1,0
17406,2011-01-10 15:07:00,3,2200.42,332.0,101,Promising,4,2,1,421,7,0,0
17408,2011-06-29 12:53:00,1,32.65,162.0,100,Hibernating,4,4,4,444,12,0,0
17409,2011-06-08 10:36:00,2,771.85,184.0,100,Hibernating,4,3,2,432,9,0,0
17410,2011-11-23 15:46:00,5,1214.72,15.0,010,Regular,1,2,2,122,5,1,0
17411,2011-11-27 14:25:00,3,778.94,11.0,000,New/Low Activity,1,2,2,122,5,1,0
17412,2011-12-07 11:36:00,7,1258.06,2.0,010,Regular,1,1,2,112,4,1,0
17414,2011-10-27 12:13:00,2,778.0,43.0,000,New/Low Activity,2,3,2,232,7,1,0
17415,2011-09-21 12:50:00,1,507.84,79.0,000,New/Low Activity,3,4,3,343,10,1,0
17416,2011-11-10 12:47:00,7,6893.42,29.0,011,High Value,2,1,1,211,4,1,0
17418,2011-10-28 13:00:00,2,463.46000000000004,41.0,000,New/Low Activity,2,3,3,233,8,1,0
17419,2011-11-28 13:47:00,12,4226.57,10.0,011,High Value,1,1,1,111,3,1,0
17420,2011-10-20 14:52:00,3,598.83,49.0,000,New/Low Activity,2,2,3,223,7,1,0
17422,2011-11-23 13:27:00,6,1979.37,15.0,010,Regular,1,1,1,111,3,1,0
17423,2011-10-24 13:36:00,2,698.41,45.0,000,New/Low Activity,2,3,2,232,7,1,0
17425,2011-11-20 15:30:00,2,759.17,18.0,000,New/Low Activity,2,3,2,232,7,1,0
17426,2011-12-01 18:07:00,6,5037.26,7.0,011,High Value,1,1,1,111,3,1,0
17427,2011-09-29 11:29:00,1,100.8,71.0,000,New/Low Activity,3,4,4,344,11,1,0
17428,2011-12-09 09:45:00,28,17256.85,0.0,011,High Value,1,1,1,111,3,1,-1
17429,2011-08-03 13:22:00,3,524.9200000000001,127.0,100,Hibernating,3,2,3,323,8,1,0
17430,2011-11-07 09:24:00,2,265.76,32.0,000,New/Low Activity,2,3,4,234,9,1,0
17431,2011-01-30 14:36:00,1,403.3,312.0,100,Hibernating,4,4,3,443,11,0,0
17432,2011-11-21 17:33:00,2,365.76,17.0,000,New/Low Activity,1,3,3,133,7,1,0
17433,2011-09-12 14:24:00,1,303.15999999999997,87.0,000,New/Low Activity,3,4,4,344,11,1,0
17434,2011-12-07 13:16:00,7,2373.82,1.0,011,High Value,1,1,1,111,3,1,0
17436,2011-12-08 12:30:00,2,216.29999999999998,1.0,000,New/Low Activity,1,3,4,134,8,1,0
17438,2011-03-31 10:26:00,1,388.45000000000005,253.0,100,Hibernating,4,4,3,443,11,0,0
17440,2011-07-06 11:54:00,3,186.42000000000002,156.0,100,Hibernating,4,2,4,424,10,0,0
17442,2011-11-03 09:17:00,6,2248.56,36.0,011,High Value,2,1,1,211,4,1,0
17443,2011-05-04 10:47:00,1,534.24,219.0,100,Hibernating,4,4,3,443,11,0,0
17444,2011-07-15 12:05:00,3,2940.04,147.0,101,Promising,4,2,1,421,7,0,0
17446,2011-06-16 10:42:00,2,120.9,176.0,100,Hibernating,4,3,4,434,11,0,0
17447,2011-10-30 14:18:00,2,541.53,39.0,000,New/Low Activity,2,3,3,233,8,1,0
17449,2011-12-07 16:56:00,7,2520.86,1.0,011,High Value,1,1,1,111,3,1,0
17450,2011-12-01 13:29:00,46,194550.79,7.0,011,High Value,1,1,1,111,3,2,-1
17451,2011-12-08 15:02:00,7,1721.4,0.0,010,Regular,1,1,1,111,3,1,0
17453,2011-11-22 09:42:00,2,486.71999999999997,17.0,000,New/Low Activity,1,3,3,133,7,1,0
17454,2011-05-31 13:58:00,4,517.53,191.0,100,Hibernating,4,2,3,423,9,0,0
17455,2011-05-20 12:31:00,1,131.7,203.0,100,Hibernating,4,4,4,444,12,0,0
17456,2010-12-09 15:23:00,1,249.86,364.0,100,Hibernating,4,4,4,444,12,0,0
17457,2011-08-05 12:48:00,5,1737.7,126.0,110,Potential Loyalist,3,2,1,321,6,1,0
17458,2011-11-24 13:01:00,1,316.5,14.0,000,New/Low Activity,1,4,3,143,8,1,0
17459,2011-10-27 13:25:00,2,657.3,42.0,000,New/Low Activity,2,3,3,233,8,1,0
17460,2011-09-06 15:04:00,6,622.4300000000001,93.0,110,Potential Loyalist,3,1,3,313,7,1,0
17461,2011-11-17 10:21:00,3,757.46,22.0,000,New/Low Activity,2,2,2,222,6,1,0
17462,2011-10-10 13:56:00,2,675.69,59.0,000,New/Low Activity,3,3,2,332,8,1,0
17463,2011-11-23 13:40:00,5,1896.41,15.0,010,Regular,1,2,1,121,4,1,0
17464,2011-07-04 13:19:00,1,289.96000000000004,157.0,100,Hibernating,4,4,4,444,12,0,0
17466,2011-11-29 13:15:00,2,763.28,9.0,000,New/Low Activity,1,3,2,132,6,1,0
17468,2011-11-29 15:33:00,2,137.0,9.0,000,New/Low Activity,1,3,4,134,8,1,0
17469,2011-11-23 13:15:00,5,1870.97,15.0,010,Regular,1,2,1,121,4,1,0
17470,2011-10-26 12:42:00,5,1125.07,44.0,010,Regular,2,2,2,222,6,1,0
17472,2011-06-01 14:57:00,3,710.29,190.0,100,Hibernating,4,2,2,422,8,0,0
17475,2011-09-21 14:55:00,1,194.37,78.0,000,New/Low Activity,3,4,4,344,11,1,0
17480,2011-09-23 11:39:00,1,511.82,77.0,000,New/Low Activity,3,4,3,343,10,1,0
17481,2011-12-06 12:28:00,4,1255.59,3.0,000,New/Low Activity,1,2,2,122,5,1,0
17483,2011-10-05 13:10:00,3,414.04,64.0,000,New/Low Activity,3,2,3,323,8,1,0
17486,2011-03-23 14:00:00,1,396.87,260.0,100,Hibernating,4,4,3,443,11,0,0
17489,2011-10-12 08:56:00,2,376.64,58.0,000,New/Low Activity,3,3,3,333,9,1,0
17490,2011-12-09 09:08:00,7,2092.32,0.0,011,High Value,1,1,1,111,3,1,0
17491,2011-12-08 16:18:00,10,3558.87,0.0,011,High Value,1,1,1,111,3,1,0
17492,2011-04-05 15:21:00,1,374.57,247.0,100,Hibernating,4,4,3,443,11,0,0
17495,2011-12-02 12:08:00,2,497.56,7.0,000,New/Low Activity,1,3,3,133,7,1,0
17496,2010-12-16 08:39:00,1,271.05,358.0,100,Hibernating,4,4,4,444,12,0,0
17498,2011-09-25 12:25:00,1,272.22,75.0,000,New/Low Activity,3,4,4,344,11,1,0
17499,2011-02-23 09:14:00,1,622.88,289.0,100,Hibernating,4,4,3,443,11,0,0
17500,2011-11-22 14:25:00,3,1138.0,16.0,000,New/Low Activity,1,2,2,122,5,1,0
17501,2011-05-03 09:47:00,2,288.6,220.0,100,Hibernating,4,3,4,434,11,0,0
17502,2011-11-30 13:13:00,4,689.1,8.0,000,New/Low Activity,1,2,2,122,5,1,0
17503,2011-12-07 09:18:00,2,558.96,2.0,000,New/Low Activity,1,3,3,133,7,1,0
17504,2011-05-17 12:59:00,9,2997.0299999999997,205.0,111,Loyal,4,1,1,411,6,0,-1
17505,2011-07-01 12:50:00,2,1145.84,161.0,100,Hibernating,4,3,2,432,9,0,0
17506,2011-09-25 11:39:00,1,302.2,75.0,000,New/Low Activity,3,4,4,344,11,1,0
17507,2011-03-23 11:48:00,2,605.58,261.0,100,Hibernating,4,3,3,433,10,0,0
17508,2011-03-04 08:10:00,1,387.31,280.0,100,Hibernating,4,4,3,443,11,0,0
17509,2011-10-13 10:26:00,8,6115.14,57.0,011,High Value,3,1,1,311,5,1,-1
17510,2011-11-15 10:00:00,1,308.48,24.0,000,New/Low Activity,2,4,3,243,9,1,0
17511,2011-12-07 10:12:00,31,91062.38,2.0,011,High Value,1,1,1,111,3,2,-1
17512,2011-11-11 12:11:00,10,2924.9900000000002,28.0,011,High Value,2,1,1,211,4,1,0
17513,2011-09-28 16:42:00,1,513.2,71.0,000,New/Low Activity,3,4,3,343,10,1,0
17514,2011-08-03 15:45:00,1,208.65,127.0,100,Hibernating,3,4,4,344,11,1,0
17515,2011-11-08 14:04:00,4,639.02,30.0,000,New/Low Activity,2,2,3,223,7,1,0
17516,2011-11-24 16:51:00,5,768.08,14.0,010,Regular,1,2,2,122,5,1,0
17517,2011-02-04 11:48:00,1,153.94,308.0,100,Hibernating,4,4,4,444,12,0,0
17519,2011-11-22 16:43:00,6,1844.02,16.0,010,Regular,1,1,1,111,3,1,0
17520,2011-10-17 12:04:00,1,546.81,53.0,000,New/Low Activity,3,4,3,343,10,1,0
17521,2011-11-10 11:22:00,3,723.2099999999999,29.0,000,New/Low Activity,2,2,2,222,6,1,0
17522,2011-12-08 12:31:00,5,1070.71,1.0,010,Regular,1,2,2,122,5,1,0
17523,2011-11-28 13:20:00,4,652.74,10.0,000,New/Low Activity,1,2,3,123,6,1,0
17524,2010-12-13 14:32:00,1,145.0,360.0,100,Hibernating,4,4,4,444,12,0,0
17525,2010-12-15 12:05:00,1,422.70000000000005,359.0,100,Hibernating,4,4,3,443,11,0,0
17526,2011-12-05 11:05:00,4,1195.8999999999999,4.0,000,New/Low Activity,1,2,2,122,5,1,0
17527,2011-10-17 12:32:00,4,939.37,53.0,000,New/Low Activity,3,2,2,322,7,1,0
17528,2011-12-08 13:27:00,8,3628.5,0.0,011,High Value,1,1,1,111,3,1,0
17530,2011-12-08 18:42:00,10,2385.0,0.0,011,High Value,1,1,1,111,3,1,0
17531,2011-06-02 19:17:00,1,296.7,189.0,100,Hibernating,4,4,4,444,12,0,0
17534,2011-10-17 12:47:00,1,223.36,53.0,000,New/Low Activity,3,4,4,344,11,1,0
17535,2011-03-04 15:20:00,1,164.4,279.0,100,Hibernating,4,4,4,444,12,0,0
17536,2011-06-15 13:23:00,1,76.5,176.0,100,Hibernating,4,4,4,444,12,0,0
17537,2011-11-10 10:56:00,2,897.62,29.0,000,New/Low Activity,2,3,2,232,7,1,0
17538,2011-11-14 12:12:00,1,98.42,25.0,000,New/Low Activity,2,4,4,244,10,1,0
17540,2011-11-15 11:56:00,2,578.9,24.0,000,New/Low Activity,2,3,3,233,8,1,0
17542,2011-03-15 11:45:00,1,170.75,269.0,100,Hibernating,4,4,4,444,12,0,0
17545,2011-10-27 14:04:00,3,645.96,42.0,000,New/Low Activity,2,2,3,223,7,1,0
17548,2011-04-20 12:01:00,1,103.3,233.0,100,Hibernating,4,4,4,444,12,0,0
17549,2011-11-16 09:59:00,2,148.86,23.0,000,New/Low Activity,2,3,4,234,9,1,0
17550,2011-05-26 14:09:00,3,267.16,196.0,100,Hibernating,4,2,4,424,10,0,0
17551,2010-12-15 14:12:00,1,306.84,358.0,100,Hibernating,4,4,4,444,12,0,0
17552,2011-10-10 17:00:00,4,930.41,59.0,000,New/Low Activity,3,2,2,322,7,1,0
17553,2011-08-02 10:00:00,1,1487.6,129.0,100,Hibernating,3,4,2,342,9,1,0
17554,2011-12-08 14:15:00,5,1952.45,0.0,010,Regular,1,2,1,121,4,1,0
17555,2011-11-20 12:22:00,2,483.26,19.0,000,New/Low Activity,2,3,3,233,8,1,0
17556,2011-05-18 10:48:00,1,157.9,205.0,100,Hibernating,4,4,4,444,12,0,0
17557,2011-11-25 12:57:00,3,541.46,13.0,000,New/Low Activity,1,2,3,123,6,1,0
17560,2011-09-06 09:18:00,4,854.95,94.0,100,Hibernating,3,2,2,322,7,1,0
17561,2011-11-20 12:53:00,1,167.62,18.0,000,New/Low Activity,2,4,4,244,10,1,0
17562,2011-11-25 14:21:00,7,1122.38,13.0,010,Regular,1,1,2,112,4,1,0
17564,2011-11-15 13:27:00,3,454.01,23.0,000,New/Low Activity,2,2,3,223,7,1,0
17566,2011-12-01 19:54:00,2,901.21,7.0,000,New/Low Activity,1,3,2,132,6,1,0
17567,2011-12-02 15:48:00,8,4331.48,6.0,011,High Value,1,1,1,111,3,1,0
17569,2011-01-11 14:15:00,1,344.14,331.0,100,Hibernating,4,4,3,443,11,0,0
17571,2011-10-20 15:57:00,4,1498.51,49.0,000,New/Low Activity,2,2,2,222,6,1,0
17572,2011-09-29 17:53:00,4,226.75000000000003,70.0,000,New/Low Activity,3,2,4,324,9,1,0
17573,2011-11-10 13:01:00,3,380.6,28.0,000,New/Low Activity,2,2,3,223,7,1,0
17574,2011-04-11 09:47:00,1,185.65,242.0,100,Hibernating,4,4,4,444,12,0,0
17576,2011-12-01 17:56:00,19,3622.68,7.0,011,High Value,1,1,1,111,3,1,0
17578,2011-05-05 18:38:00,1,143.45999999999998,217.0,100,Hibernating,4,4,4,444,12,0,0
17579,2011-12-05 12:28:00,3,448.90000000000003,4.0,000,New/Low Activity,1,2,3,123,6,1,0
17580,2011-04-01 12:41:00,3,215.72,252.0,100,Hibernating,4,2,4,424,10,0,0
17581,2011-12-09 12:21:00,25,11045.04,0.0,011,High Value,1,1,1,111,3,1,-1
17582,2011-04-17 13:18:00,1,175.27,235.0,100,Hibernating,4,4,4,444,12,0,0
17584,2011-12-02 17:12:00,2,1242.3,6.0,000,New/Low Activity,1,3,2,132,6,1,0
17585,2011-08-22 13:30:00,4,1133.07,108.0,100,Hibernating,3,2,2,322,7,1,0
17588,2011-08-31 13:37:00,3,1240.2,99.0,100,Hibernating,3,2,2,322,7,1,0
17589,2011-10-10 16:58:00,4,2404.17,59.0,001,At Risk - High Value,3,2,1,321,6,1,0
17590,2011-12-07 12:55:00,3,1479.22,1.0,000,New/Low Activity,1,2,2,122,5,1,0
17591,2011-09-27 13:42:00,7,2225.9700000000003,72.0,011,High Value,3,1,1,311,5,1,0
17593,2011-12-06 10:30:00,5,3927.34,3.0,011,High Value,1,2,1,121,4,1,0
17594,2011-09-15 16:34:00,2,993.18,84.0,000,New/Low Activity,3,3,2,332,8,1,0
17595,2011-11-27 16:08:00,2,388.79,11.0,000,New/Low Activity,1,3,3,133,7,1,0
17596,2011-11-16 14:11:00,7,2827.93,22.0,011,High Value,2,1,1,211,4,1,0
17597,2011-05-10 11:54:00,1,2044.3700000000001,213.0,100,Hibernating,4,4,1,441,9,0,0
17600,2011-11-22 09:43:00,1,161.67000000000002,17.0,000,New/Low Activity,1,4,4,144,9,1,0
17601,2011-04-14 18:02:00,1,116.00999999999999,238.0,100,Hibernating,4,4,4,444,12,0,0
17602,2011-12-07 13:53:00,6,5102.97,1.0,011,High Value,1,1,1,111,3,1,0
17603,2011-09-22 14:18:00,1,394.72,77.0,000,New/Low Activity,3,4,3,343,10,1,0
17604,2011-05-06 13:43:00,2,309.36,216.0,100,Hibernating,4,3,3,433,10,0,0
17608,2011-11-06 13:06:00,2,193.42,32.0,000,New/Low Activity,2,3,4,234,9,1,0
17609,2011-10-30 12:28:00,5,1112.22,40.0,010,Regular,2,2,2,222,6,1,0
17611,2011-12-02 13:29:00,15,3984.22,6.0,011,High Value,1,1,1,111,3,1,0
17612,2011-10-17 14:59:00,6,2048.45,52.0,010,Regular,3,1,1,311,5,1,0
17613,2011-11-17 10:51:00,14,4559.150000000001,22.0,011,High Value,2,1,1,211,4,1,0
17614,2011-10-13 16:01:00,1,390.07,56.0,000,New/Low Activity,3,4,3,343,10,1,0
17615,2011-08-01 14:06:00,3,329.6,129.0,100,Hibernating,3,2,3,323,8,1,0
17616,2011-06-19 10:11:00,3,571.1999999999999,173.0,100,Hibernating,4,2,3,423,9,0,0
17618,2011-12-04 11:50:00,3,971.58,5.0,000,New/Low Activity,1,2,2,122,5,1,0
17619,2011-01-31 14:18:00,1,218.52,311.0,100,Hibernating,4,4,4,444,12,0,0
17620,2011-10-11 12:08:00,1,81.44,59.0,000,New/Low Activity,3,4,4,344,11,1,0
17621,2011-11-18 17:11:00,3,1379.9,20.0,000,New/Low Activity,2,2,2,222,6,1,0
17623,2011-11-07 11:32:00,1,527.0500000000001,32.0,000,New/Low Activity,2,4,3,243,9,1,0
17624,2011-11-25 10:52:00,2,843.48,14.0,000,New/Low Activity,1,3,2,132,6,1,0
17625,2011-11-21 13:36:00,4,2047.0,17.0,000,New/Low Activity,1,2,1,121,4,1,0
17628,2011-09-19 15:21:00,1,75.75,80.0,000,New/Low Activity,3,4,4,344,11,1,0
17629,2011-12-04 10:56:00,8,1814.12,5.0,010,Regular,1,1,1,111,3,1,0
17630,2011-06-23 11:58:00,2,503.59999999999997,169.0,100,Hibernating,4,3,3,433,10,0,0
17631,2011-12-08 09:47:00,3,528.33,1.0,000,New/Low Activity,1,2,3,123,6,1,0
17633,2011-11-08 13:25:00,4,1324.84,30.0,000,New/Low Activity,2,2,2,222,6,1,0
17634,2011-11-03 13:09:00,9,2361.9700000000003,35.0,011,High Value,2,1,1,211,4,1,0
17636,2011-11-20 14:40:00,1,285.56,18.0,000,New/Low Activity,2,4,4,244,10,1,0
17637,2011-11-08 12:51:00,2,547.0600000000001,30.0,000,New/Low Activity,2,3,3,233,8,1,0
17639,2011-03-08 15:22:00,1,108.5,275.0,100,Hibernating,4,4,4,444,12,0,0
17640,2011-09-14 09:13:00,1,621.66,86.0,000,New/Low Activity,3,4,3,343,10,1,0
17642,2011-08-12 09:11:00,2,712.29,119.0,100,Hibernating,3,3,2,332,8,1,0
17643,2010-12-01 14:38:00,1,101.55,372.0,100,Hibernating,4,4,4,444,12,0,0
17644,2011-12-08 13:43:00,11,2895.64,0.0,011,High Value,1,1,1,111,3,1,0
17646,2011-05-04 13:17:00,3,1008.39,218.0,100,Hibernating,4,2,2,422,8,0,0
17647,2011-10-05 15:38:00,1,133.06,64.0,000,New/Low Activity,3,4,4,344,11,1,0
17648,2011-10-10 09:41:00,4,1797.5,60.0,000,New/Low Activity,3,2,1,321,6,1,0
17649,2011-07-24 15:53:00,1,868.49,137.0,100,Hibernating,3,4,2,342,9,1,0
17650,2011-11-18 14:52:00,1,166.08,20.0,000,New/Low Activity,2,4,4,244,10,1,0
17651,2011-11-28 10:29:00,10,3945.0,11.0,011,High Value,1,1,1,111,3,1,0
17652,2011-11-14 12:55:00,12,4867.72,24.0,011,High Value,2,1,1,211,4,1,0
17653,2011-11-03 12:46:00,4,1207.56,36.0,000,New/Low Activity,2,2,2,222,6,1,0
17654,2011-03-07 13:17:00,1,117.55,276.0,100,Hibernating,4,4,4,444,12,0,0
17655,2011-11-29 11:34:00,7,2638.94,10.0,011,High Value,1,1,1,111,3,1,0
17656,2011-09-27 13:04:00,5,1674.69,72.0,010,Regular,3,2,1,321,6,1,0
17658,2011-11-14 12:07:00,2,595.42,25.0,000,New/Low Activity,2,3,3,233,8,1,0
17659,2011-11-22 13:29:00,12,2999.46,16.0,011,High Value,1,1,1,111,3,1,0
17660,2011-07-21 13:37:00,1,196.0,140.0,100,Hibernating,3,4,4,344,11,0,0
17663,2011-11-14 08:56:00,7,1802.91,25.0,010,Regular,2,1,1,211,4,1,0
17664,2011-11-21 11:29:00,2,604.64,18.0,000,New/Low Activity,2,3,3,233,8,1,0
17666,2011-12-06 09:06:00,2,728.16,3.0,000,New/Low Activity,1,3,2,132,6,1,0
17667,2011-10-04 14:32:00,5,2055.51,65.0,011,High Value,3,2,1,321,6,1,0
17668,2011-12-08 13:25:00,2,347.75,0.0,000,New/Low Activity,1,3,3,133,7,1,0
17669,2011-10-28 08:53:00,7,3406.7200000000003,42.0,011,High Value,2,1,1,211,4,1,0
17670,2011-04-26 09:12:00,1,205.7,227.0,100,Hibernating,4,4,4,444,12,0,0
17671,2011-11-24 12:21:00,4,1572.71,15.0,000,New/Low Activity,1,2,2,122,5,1,0
17672,2011-10-20 14:18:00,2,3178.17,49.0,001,At Risk - High Value,2,3,1,231,6,1,0
17673,2011-12-08 12:50:00,6,1629.12,1.0,010,Regular,1,1,2,112,4,1,0
17674,2011-09-26 13:35:00,2,551.04,73.0,000,New/Low Activity,3,3,3,333,9,1,0
17675,2011-12-08 18:03:00,31,20374.28,0.0,011,High Value,1,1,1,111,3,1,-1
17676,2011-12-05 15:16:00,6,1387.68,3.0,010,Regular,1,1,2,112,4,1,0
17677,2011-12-08 09:56:00,30,16363.23,1.0,011,High Value,1,1,1,111,3,1,-1
17678,2011-03-21 11:52:00,1,298.11,263.0,100,Hibernating,4,4,4,444,12,0,0
